formula,formation_energy,e_hull,density,volume,nsites,stability
NaErS2,-2.1339725022395832,0.0,4.793183690257751,88.12637098837186,4,1
NaFeF3,-2.737641432275862,0.0,3.919068409713153,115.10438847491388,10,1
NaGe2N3,-0.383335662729884,0.0,4.771850848615998,146.35601754020692,12,1
NaHoS2,-2.13508399015625,0.0,4.695168675864375,89.14248856297058,4,1
NaInI4,-1.032746076340995,0.0,4.048150607339759,1059.0065530387103,24,1
NaLaSe2,-1.978805695266703,0.0,4.66430386679665,113.85744027075836,4,1
NaLiS,-1.36703557407088,0.0,1.976851617557677,104.1518705187862,6,1
NaLiSe,-1.371980806076387,0.0,3.120197208374006,231.8024974784136,12,1
NaLiTe,-1.129250698793103,0.0,3.580874431287207,292.20348448460896,12,1
NaLuS2,-2.132746850572916,0.0,5.071812842223146,85.80863150258826,4,1
NaMoO2,-1.888169442844827,0.0,5.302940234159042,47.2610994069084,4,1
NaNb3O8,-2.9586486913649424,0.0,4.115969643201572,346.71803846588824,24,1
NaNbCl6,-1.5466882959375,0.0,2.548699990030615,856.3999448368335,32,1
NaNdS2,-2.069895253281249,0.0,3.946611965146478,97.34558649291397,4,1
NaSmS2,-2.056927842844827,0.0,4.171933935520233,94.5231733079734,4,1
NaTbS2,-2.131943001406249,0.0,4.495923921610234,90.87509927533796,4,1
NaTmS2,-2.13906569640625,0.0,4.864496451766604,87.40629990559755,4,1
NaYS2,-2.13529353640625,0.0,3.235234562581743,90.34813763353296,4,1
Nb2Se4O13,-1.865832660230264,0.0,4.250941197822965,554.4151869704924,38,1
NbBO4,-2.954805746527777,0.0,5.127383801765492,108.63133602292216,12,1
NbPCl10,-1.455367174136904,0.0,2.359675267698904,673.3288614101131,24,1
NbPO5,-2.9297376160204083,0.0,3.276007915397064,413.3640306381525,28,1
NbSbO4,-2.523132912916659,0.0,5.621377850336273,329.2661959854274,24,1
NbTl3S4,-0.8975212812500041,0.0,5.9737773623145145,231.9160378457109,8,1
Nd2HgO4,-2.933779668928569,0.0,7.859243500747556,233.7112976177955,14,1
NdCuO2,-2.610852319374999,0.0,5.785143714607559,68.82721825036138,4,1
NdPS4,-1.251449374662698,0.0,3.461576228244608,1164.633277650516,48,1
NdSbO4,-2.799145137916666,0.0,6.868750950354209,319.11317310703487,24,1
Ni(XeF7)4,-0.9083850059090912,0.0,3.407808019506772,1087.4226692321274,66,1
NiPbF6,-2.127497956249998,0.0,5.970155808965939,105.66088101142384,8,1
OsO3F2,-1.71168701375,0.0,5.707278263274655,321.4719122777501,24,1
P2Pb3S8,-0.737800661675824,0.0,4.596846293354184,1358.3389560801722,52,1
P2WO8,-2.410133454935064,0.0,4.462282728667323,278.189820485684,22,1
P3IrO9,-2.247317921456041,0.0,3.978972229460158,358.1788868440955,26,1
P4N3Cl11,-1.02336239547619,0.0,1.514735912474812,2437.627798225027,72,1
P4S3I2,-0.395706129841268,0.0,2.767665699554373,1137.3162348659512,36,1
PSeCl9,-0.533182666094426,0.0,2.349984886217702,1212.585041667096,44,1
Pb3(BrO)2,-1.46257496,0.0,7.394284995124055,730.6690338978106,28,1
Pb3(ClO)2,-1.571902337142855,0.0,7.115252239306142,676.3321854948258,28,1
Pb3(IO)2,-1.282339781785712,0.0,7.242732488625851,832.1643821425162,28,1
Pb3SeO5,-1.478446876371529,0.0,7.810335841546912,331.9051622116628,18,1
Pr3CCl5,-2.156232924722222,0.0,4.224239469608999,962.3011899233308,36,1
PrBS3,-1.550804115666665,0.0,3.96788955659386,415.0017737104433,20,1
PrCuO2,-2.581216355416654,0.0,5.571204320101684,70.47641911132004,4,1
PrPS4,-1.253591342648808,0.0,3.37303234379136,1182.0735512314184,48,1
PrPtF7,-2.9053396454629583,0.0,5.665956206276841,549.782149766706,36,1
PrSbO4,-2.794670680694446,0.0,6.703992853577691,323.6521405515363,24,1
Rb2Ge2S5,-1.0549631925,0.0,2.936404411196689,1077.9363770244647,36,1
Rb2GeS3,-1.196571154583332,0.0,3.027322567044559,372.7401639481898,12,1
Rb2HfS4,-1.576594602499998,0.0,4.01427253164612,1580.7907292771465,56,1
Rb2NiF6,-2.389794803888885,0.0,3.907518488058048,146.02450925512437,9,1
Rb2PdF6,-2.401405657222222,0.0,4.251159640449615,152.8630793482185,9,1
Rb2SnO2,-1.644154647499998,0.0,4.374395531627636,488.3903048011634,20,1
Rb2W2O7,-2.27656303590909,0.0,6.342031806752698,340.7001666957887,22,1
Rb3Bi2I9,-1.177800070535715,0.0,4.393114722569822,2746.4582749639526,56,1
Rb3GaO3,-1.8299430271428552,0.0,4.421518708120131,281.0113696613671,14,1
Rb3InS3,-1.2569234880952371,0.0,3.243705621902788,478.5657411872213,14,1
Rb3NbO8,-1.679315607708331,0.0,3.9277193019025,201.79231382161697,12,1
Rb3NbS4,-1.485389006874999,0.0,3.018412104122237,1050.914519769567,32,1
Rb3PdF5,-2.498825820277778,0.0,4.317203092986361,352.18189516947626,18,1
Rb3SbS3,-1.181014803214285,0.0,3.253941080585277,968.2912324007902,28,1
Rb3TlCl6,-1.8567218265833327,0.0,3.516618619645898,1272.10936055537,40,1
Rb3V5O14,-2.4097787819318333,0.0,3.505977559403235,348.16720829585125,22,1
Rb4PbO3,-1.40916538796875,0.0,4.94589809291407,1603.6837727681786,64,1
Rb4SnS4,-1.257259677222222,0.0,3.14848086750312,2484.484061417355,72,1
Rb6Sn2S7,-1.228766772999998,0.0,3.187817115100734,2030.8532741569936,60,1
RbAuF4,-2.069932459583331,0.0,5.247797377913149,226.83180141310092,12,1
RbBS3,-1.017444626333323,0.0,2.668265249668954,479.1281739873625,20,1
RbDyS2,-2.095267701041664,0.0,4.746185741789486,109.19306948668086,4,1
RbErS2,-2.096589583124998,0.0,4.919661149877441,106.94905175145456,4,1
RbFeF4,-2.824803344583334,0.0,3.973878720504737,363.2177157447561,24,1
RbHoS2,-2.093715566874999,0.0,4.832227300279521,108.08395349573912,4,1
RbIO4,-1.170053405416668,0.0,4.053114253478137,226.45449265208524,12,1
RbInS2,-1.193291512916665,0.0,3.63454820432264,966.4425750723992,32,1
RbLaSe2,-2.041494886796875,0.0,4.630185969042292,137.1031129154768,4,1
RbLiSe,-1.33745662939236,0.0,3.578341620031604,159.04830640169496,6,1
RbLuS2,-2.085331389791667,0.0,5.182647496115134,103.99173982934585,4,1
RbMnF4,-2.946728194238506,0.0,3.948569909153661,364.0201510272656,24,1
RbNaS,-1.212117723793103,0.0,2.800634458976748,166.63596727557243,6,1
RbNdS2,-2.0674841125,0.0,4.128159217286392,118.19613574465488,4,1
RbPbI3,-1.235946820000001,0.0,5.047056938770783,886.2002703632756,20,1
RbPrS2,-2.055922521041666,0.0,4.01248176425131,120.22376103564004,4,1
RbSbO2,-1.864373579375,0.0,4.731690097417999,167.90834010311085,8,1
RbSmS2,-2.080729654375,0.0,4.335430226548046,114.8886313937936,4,1
RbTbS2,-2.096626694791664,0.0,4.641774057367088,110.3704612059656,4,1
RbTmS2,-2.092722588125001,0.0,4.992239448653164,105.9514175968304,4,1
RbVF3,-3.0345876665,0.0,4.392090674799269,73.12138287356564,5,1
RbYS2,-2.091590315624998,0.0,3.611739259334195,109.65482276389513,4,1
Re2S2O13,-1.851876866764707,0.0,4.391164387140082,487.4686737177566,34,1
ReAgO4,-1.707686205694444,0.0,7.150123286858055,166.31709670788848,12,1
S4I2O15,-1.413883177857142,0.0,3.350192195492908,308.32703673732817,21,1
Sb2Cl5F4,-1.857264932045454,0.0,3.081972837903866,2141.2785573199426,88,1
Sb4Br2O5,-1.61753876272727,0.0,5.220155805003094,462.420878973041,22,1
SbClF10,-1.7926689835416671,0.0,3.281690465690861,702.7283547562715,48,1
SbKrF7,-1.87515609074074,0.0,3.876689598943621,580.0518304294267,36,1
SbP2O7,-2.387248134428595,0.0,3.707070406032295,1059.654914190911,80,1
ScCuO2,-2.724876606249999,0.0,4.562429088197455,102.27311664510334,8,1
Sm2(CN2)3,-0.9334202065909092,0.0,4.668800376145837,149.66201096207266,11,1
Sm2MoO6,-3.143166101111113,0.0,6.72468283976315,486.6104279435904,36,1
Sm6Si4S17,-1.7640432565740691,0.0,4.218408981570005,1227.8507671292507,54,1
SmCrO3,-3.1710719595,0.0,7.31736891568508,227.25277373957564,20,1
SmPS4,-1.385817718898809,0.0,3.617602651216641,1136.8689956123674,48,1
SmPtF7,-2.914746472500001,0.0,6.04288555744899,525.8788271173416,36,1
SmSI,-2.102573354166666,0.0,5.053872928991876,203.2713036527153,6,1
SmSbO4,-2.825157747500001,0.0,7.16439359578562,311.61683026468563,24,1
SnPCl9,-0.8789706541341991,0.0,2.555250704825084,609.2518097894184,22,1
Sr(H2N)2,-0.651188023571428,0.0,2.440068357286912,325.74279732373043,28,1
Sr2CeO4,-3.49213323142857,0.0,5.495843953065424,229.23921357119025,14,1
Sr2GeS4,-1.684846761428569,0.0,3.509603778287727,355.9348598693683,14,1
Sr2H6Os,-0.6854521869444451,0.0,5.567303669214543,110.81119188134248,9,1
Sr2H6Ru,-0.6912334919444441,0.0,4.272806184686546,109.7325439914482,9,1
Sr2NbN3,-1.221069149583333,0.0,4.796368323339664,429.5279448690778,24,1
Sr2SnS4,-1.600842348749998,0.0,3.658891660345114,383.2287284740521,14,1
Sr2TaN3,-1.363282355180556,0.0,6.170293028413287,428.6602949824001,24,1
Sr3(BS3)2,-1.667987425757575,0.0,3.065291179798121,516.6651644623379,22,1
Sr3UO6,-3.533912545000001,0.0,6.121614436931813,323.820255504828,20,1
Sr5(IO6)2,-2.348817630263159,0.0,5.134601669305274,1715.1321152095993,114,1
SrGa4O7,-2.502236169583332,0.0,4.622501466368977,343.7882719362211,24,1
SrTeO4,-2.273476966527777,0.0,5.016039527716521,369.73531035419313,24,1
SrVF5,-3.675877097857142,0.0,4.145074161602383,748.5023858967381,56,1
Ta2Mn4O9,-2.680466133092722,0.0,6.921449967531431,348.1807400788327,30,1
Ta2SnO6,-2.9833550249629632,0.0,7.940150241922997,241.17186284728467,18,1
TaPCl10,-1.518135313081349,0.0,2.7991172786179783,672.0797932018996,24,1
TaTl3Se4,-0.714410679197918,0.0,7.289256899901476,252.8508832238013,8,1
Tb2MoO6,-3.183555702870368,0.0,7.321008320716036,462.5162863445161,36,1
Tb4(SiS4)3,-1.6303586413815792,0.0,4.17549107698961,1757.360183488864,76,1
TbCrO3,-3.214648261833333,0.0,7.801541691124652,220.4416567686988,20,1
TeHO3,-1.384043778583333,0.0,5.089482963780082,460.96846686936,40,1
TePb5O8,-1.541685600654761,0.0,8.47864005571746,1011.8341025158912,56,1
TeS7Cl2,-0.16951334571875,0.0,2.472262792052468,1136.3569704741917,40,1
Th(PS3)2,-0.997178864758596,0.0,3.312995627090276,487.56216378210286,18,1
Th2AuF11,-3.590026694999996,0.0,7.106872342932434,406.567231813116,28,1
ThNCl,-2.420877790416663,0.0,7.980525420378967,117.14467482222337,6,1
ThNF,-3.109788090000002,0.0,9.346448352346648,94.17791876383468,6,1
Ti(SeO3)2,-1.9756995158912032,0.0,3.965678614826836,252.73007423132103,18,1
Ti2PCl13,-1.71823460890997,0.0,1.915109175378282,4075.913336965478,128,1
Tl2(SeO3)3,-1.205015005264139,0.0,5.902477777659744,888.5963560318829,56,1
Tl2PS3,-0.650165245530755,0.0,5.213841870998478,2731.012187304359,96,1
Tl2SiS3,-0.8455239856944421,0.0,5.436465269746531,325.6327374382751,12,1
Tl2SnCl6,-1.431323001296296,0.0,4.890340442825908,251.3367043780097,9,1
Tl3PS4,-0.672541053080357,0.0,5.777854218039111,887.9235762994724,32,1
TlGaI4,-0.849844910972226,0.0,4.9363415619089634,1051.8587694275031,24,1
TlSb3F18,-2.51956744219697,0.0,4.160045521446158,727.7828040839146,44,1
US2O9,-2.3576608375,0.0,3.816083120739945,1553.122004139282,96,1
USe2O7,-2.16542318621875,0.0,4.912685458378471,686.7624982497528,40,1
V2CdO6,-2.180888695555554,0.0,4.803170970816857,107.27274426030148,9,1
V2PbO6,-2.213791998888889,0.0,5.17213338569711,260.10549945792894,18,1
V2S2O11,-2.0011645385,0.0,2.792897796929049,813.3702405461183,60,1
V2Se2O9,-1.782978017668271,0.0,3.84735224286961,697.1253448831092,52,1
V3(Bi3O8)2,-2.000582200400001,0.0,7.431773933154116,1486.03757187138,100,1
V4Cr2O13,-2.361630009605264,0.0,2.91219606922689,1176.326960762548,76,1
V4Fe2O13,-2.182783057105263,0.0,3.123334315462979,1113.1772620538131,76,1
VBiO4,-2.154109184999999,0.0,7.074338969265446,152.06536936394178,12,1
VPO5,-2.501775414234692,0.0,3.436233871776135,156.48622675010432,14,1
VXe2F17,-1.4008346705,0.0,3.15239953232343,1341.1164334324685,80,1
YCrO3,-3.191012650500001,0.0,5.719311184536888,219.3803195109757,20,1
YbCrO4,-2.864950179166667,0.0,6.373597576358977,150.60622973567925,12,1
Zn(GaO2)2,-2.176957137857143,0.0,6.151538832288072,145.1475013418485,14,1
Zn(GaS2)2,-0.8750105280357151,0.0,3.768506629263857,146.78240629193527,7,1
Zn(H2N)2,-0.415021809107143,0.0,2.490184646066881,1039.7715053831605,112,1
Zn2GeO4,-1.969291861428572,0.0,4.755174506972145,560.383815647266,42,1
ZnMoO4,-1.920267846666667,0.0,5.722572048722729,130.77924738719673,12,1
Zr(InBr3)2,-1.446075890925921,0.0,4.49513981316358,591.2620748673273,18,1
Zr2TeBr12,-1.492369722444444,0.0,3.4679800622392,2430.2923795842075,60,1
ZrSO,-2.847103474999998,0.0,4.937205526844764,187.38845591074283,12,1
AgSbS2,-0.250111398906248,0.0,5.037409127368564,387.3395667497914,16,1
Al(BiCl)4,-1.103487203055556,0.0,5.071691198175095,3947.4849865860497,108,1
Al(SeCl2)2,-1.069165520446427,0.0,2.57894438387564,1682.9229752279543,56,1
Al(TeCl2)2,-1.1156219646428571,0.0,2.9569113344484963,1904.8466597665936,56,1
Al2HgSe4,-0.825231304821429,0.0,5.16996714897972,183.20425656780225,7,1
AlAgO2,-2.304877096666654,0.0,6.30693839740901,87.85832335519181,8,1
AlPI8,-0.6438012067142851,0.0,3.689863789335752,1931.8606688980203,40,1
As(IF2)3,-1.726892136249988,0.0,4.034902013756525,468.8516723779201,20,1
AsI5F6,-1.446461231874999,0.0,4.267401307194904,640.8326006426267,24,1
Au2Se4O11,-0.988463535257348,0.0,5.718045147783385,514.4590160524397,34,1
AuXe2F17,-0.91849592,0.0,3.895862590380789,1334.147707746949,80,1
Ba(CuO)2,-1.616588649999994,0.0,5.907405636175781,166.64280980517356,10,1
Ba(DySe2)2,-2.239951934672619,0.0,6.33934568922243,815.3375866760265,28,1
Ba(ErSe2)2,-2.236903161696428,0.0,6.537725382763253,800.2671498703946,28,1
Ba(ErTe2)2,-1.767831322023807,0.0,6.592348643286566,989.6662229073892,28,1
Ba(GaAs)2,-0.6460903610000001,0.0,5.356669131520892,528.995052075059,20,1
Ba(GaP)2,-0.655365195857142,0.0,4.575314766103028,491.7333049330642,20,1
Ba(LuSe2)2,-2.217454517529764,0.0,6.842874325971653,779.544104654393,28,1
Ba(SmSe2)2,-2.236313439196427,0.0,5.869572565424152,853.1175320507592,28,1
Ba(TmSe2)2,-2.229560272410717,0.0,6.621662694958519,793.4836179284227,28,1
Ba(TmTe2)2,-1.755499247738097,0.0,6.669472607727202,981.5586898885284,28,1
Ba(YSe2)2,-2.240760022410714,0.0,5.118428248655952,818.8175984044426,28,1
Ba2B4Se13,-0.876353019586073,0.0,4.605429852984838,1938.921890499088,76,1
Ba2Ge2Se5,-1.38657067796875,0.0,4.910478330678781,1102.0495721851778,36,1
Ba2GeSe4,-1.62330692705357,0.0,4.947741946035637,445.1161460726647,14,1
Ba2Re6S11,-1.170297625394733,0.0,7.250970194048355,799.0640270175059,38,1
Ba2ThS6,-1.9835559516666696,0.0,4.684906581797498,495.5714916064818,18,1
Ba2VN3,-1.216871307916668,0.0,5.422509321080526,450.3007961803385,24,1
Ba3Al3P5,-0.9240449513528132,0.0,3.529046950812372,1828.8585550027824,66,1
Ba5(TiN3)2,-1.141126497435894,0.0,5.398986526298691,532.9542191867505,26,1
Ba6Sn7S20,-1.3475262210606052,0.0,4.015307072948397,1899.2235825078344,66,1
Ba7Cu3H17,-0.507776227268518,0.0,4.277430999608264,907.6817787333254,54,1
BaNiO3,-1.8200224730000008,0.0,6.072761251153483,133.449151553611,10,1
BaPdF4,-2.851794986666661,0.0,5.068183307562875,209.51956411708267,12,1
BaPt2S3,-1.229962742916658,0.0,7.549908175402657,1646.1046991091691,72,1
Bi2(PSe3)3,-0.24818150289222,0.0,5.181998792840427,1565.716416082682,56,1
BiIO,-1.334933545,0.0,7.58848827566523,154.0010489653947,6,1
Ca2PbO4,-2.551106224285708,0.0,6.006274384912787,194.2756329801012,14,1
Ca4GeN4,-1.005702749166666,0.0,3.43994983755151,557.9855631391922,36,1
Ca4SiN4,-1.2228174252778,0.0,3.015632454232651,538.3628212472416,36,1
Cd(GaSe2)2,-0.8853534391964281,0.0,5.163480131897585,182.5673813806625,7,1
Cd(SbO3)2,-1.8425228622222232,0.0,6.486808372977494,115.68757080803138,9,1
Cd2SiO4,-2.215267584285709,0.0,5.965081773206399,176.43791618028882,14,1
Cd3(BO3)2,-2.086124205303029,0.0,5.783014579006111,261.2127321759273,22,1
Cd3AsCl3,-0.990581138928571,0.0,4.475271282071494,769.573091859463,28,1
Cd4P2Br3,-0.6612911865873,0.0,5.114675492739633,1951.3556330057995,72,1
Cd4P2Cl3,-0.734202555383597,0.0,4.470986320263327,1836.0709030619528,72,1
CdSiP2,-0.272582178988093,0.0,3.960434743397996,169.76227734194765,8,1
CdSnP14,-0.034333152968748,0.0,3.040577240363151,1452.1577294287815,64,1
Ce(IO3)4,-1.336918337941175,0.0,5.318725377859627,524.3357602973116,34,1
CeP2O7,-3.109137874928571,0.0,3.030298353210552,688.3913277772904,40,1
CoAgO2,-1.005616199166666,0.0,7.578299942146375,87.12125219781167,8,1
CoSeO4,-1.333769276640624,0.0,4.637370473472626,144.58519292438015,12,1
Cr2TeO6,-2.022343471296295,0.0,5.8135509132781324,187.13989992944465,18,1
Cs(SbS2)2,-0.615817549464286,0.0,4.020155090509941,416.9241685242157,14,1
Cs10Si7O9,-1.824425581309681,0.0,3.676089722947988,3016.8089549041724,104,1
Cs2Au2Se3,-0.7905192645982141,0.0,6.032844305183754,493.5911401467344,14,1
Cs2MnF5,-2.9765578840301723,0.0,4.018490249696171,171.79439807986878,8,1
Cs2NaAs7,-0.345263397568965,0.0,4.000834270108674,1350.1549077645575,40,1
Cs2PSe5,-0.777240616661085,0.0,3.910888488507438,587.2851444356495,16,1
Cs2PbCl6,-1.742068167701147,0.0,3.880169043026973,293.46134697481983,9,1
Cs2PbO3,-1.536935591551725,0.0,6.350232035028116,272.480112897268,12,1
Cs2Pd3S4,-0.8843507479166671,0.0,4.850992120871818,244.1797066782508,9,1
Cs2Pt3Se4,-0.838791477361111,0.0,7.170378943160853,270.23507042637664,9,1
Cs2PtBr6,-1.409635323256703,0.0,4.9366546968032194,316.29440799930995,9,1
Cs2SnBr6,-1.609659967145594,0.0,4.327556678085349,331.5067533175784,9,1
Cs2TeI6,-1.070394815108554,0.0,4.592671626805513,417.54632418324377,9,1
Cs2ZrSe3,-1.6363833120312492,0.0,4.324974494889575,456.0576720908783,12,1
Cs3AuO,-0.866148916793104,0.0,5.366422164251121,378.5473320676773,10,1
Cs3BAs2,-0.337849621355363,0.0,3.893024362004402,477.1902634420508,12,1
Cs3SbSe4,-1.070998582031251,0.0,4.19337541466686,1324.6951139352914,32,1
Cs4Nb2S11,-1.248800376683569,0.0,3.227425138093645,2202.406051970629,68,1
Cs4Re6S13,-1.048543179613942,0.0,5.792260818183647,1184.4045987953805,46,1
Cs4Zr3S14,-1.459683590648603,0.0,3.332290360978772,1249.9837615510462,42,1
Cs5FeO4,-1.4499855250775862,0.0,4.893609413673144,1064.634860905798,40,1
CsAgO,-0.9897648946072792,0.0,5.213697371306408,327.12422955475057,12,1
CsAlTe3,-0.8045202115000021,0.0,4.351085130486324,828.4397309046539,20,1
CsAuO,-1.061347121551727,0.0,7.071678835584058,324.8637387404581,12,1
CsBi3S5,-0.6585908918402791,0.0,5.738662960947725,1065.0431895763147,36,1
CsBi3Se5,-0.6760861061458361,0.0,6.408777869298507,1196.6936053651734,36,1
CsCu2Br3,-1.063013854942529,0.0,4.680228121429063,354.59257339612583,12,1
CsCu3O2,-0.969435053275862,0.0,4.731709939199385,124.77345540897284,6,1
CsFeCl4,-1.680095264109195,0.0,2.757318310542176,796.2981469819492,24,1
CsIn3O5,-1.919465404683909,0.0,6.532068853572471,566.7497897823531,36,1
CsInTe2,-0.931109072187499,0.0,4.683208109241317,1426.5845461641318,32,1
CsMnCl3,-1.901258555729885,0.0,3.470400822528253,422.315546166055,15,1
CsTeAu,-0.710220707107279,0.0,5.555715307690348,273.4661949036073,6,1
CuReO4,-1.769135923125,0.0,5.554785716703551,750.3369599335266,48,1
Dy4Te3S4,-1.973793764659092,0.0,6.327594458003352,304.6948570207459,11,1
DyAgSe2,-1.436800769505207,0.0,7.182270842213075,396.0804617302096,16,1
ErCoO3,-2.653127237499942,0.0,9.040484271457936,201.45109439388892,20,1
ErSF,-3.323758545381942,0.0,7.739259604601134,93.6867085869724,6,1
ErTlS2,-1.734548867083325,0.0,7.065555167859005,102.41473049192884,4,1
Fe2GeO4,-1.831330290714285,0.0,5.601316735348605,147.23598060888963,14,1
FeBO3,-2.270362331833334,0.0,4.222110400646406,90.18607292723622,10,1
FePCl8,-1.204013893464289,0.0,2.084334206812788,1180.491451379719,40,1
FeSCl7,-0.933032304722222,0.0,2.083048250993553,1071.6518540092552,36,1
FeSeCl7,-1.007454041927079,0.0,2.491779038432064,510.43579688379344,18,1
Ga(BiCl)4,-0.922525083240742,0.0,5.335332121115246,3912.054729603826,108,1
Ga2PdI8,-0.71264459227273,0.0,4.437395235106587,471.9229702304659,11,1
Ga2Te2Cl7,-1.000938627499999,0.0,3.070760032179469,1390.43458946808,44,1
GaCuI4,-0.6676176529166651,0.0,4.669644442240902,227.90122774330152,6,1
Gd2SeO2,-3.435754594468753,0.0,7.825644602575555,90.2789475510091,5,1
GdPS4,-1.210425760912699,0.0,3.762655883763886,1117.3674489091593,48,1
GdSI,-2.115598449166665,0.0,4.780726541939773,219.6715411132845,6,1
GeAsSe,-0.328340144947918,0.0,4.6451289805219975,647.8148922124764,24,1
GePdS3,-0.6512282284999991,0.0,4.007212268784747,228.1245165560433,10,1
Hf(Se2Cl3)2,-1.036272630113638,0.0,3.655746064011276,1284.6415537660553,44,1
Hf(TlS)4,-1.017656272370373,0.0,7.399374699528846,1261.536448235914,45,1
Hf(TlSe)4,-0.933557288967596,0.0,7.777163345885484,1400.51069827881,45,1
Hg2AsF6,-1.859988353888891,0.0,6.454933571243915,607.2073956799209,36,1
Hg2P2O7,-1.97238532448052,0.0,6.500130867622658,293.8447754557699,22,1
Hg3(SBr)2,-0.6122714735714321,0.0,6.743661711919598,813.2794616198861,28,1
Hg3(SI)2,-0.467214151785717,0.0,6.660122097637196,917.2280041611144,28,1
Hg3(SeBr)2,-0.64565954745536,0.0,7.197524971955516,848.5485533484597,28,1
Hg3(TeI)2,-0.474915341547625,0.0,7.042107839487522,1047.6930295692646,28,1
Hg3AsO5,-1.059342347222227,0.0,8.740101770736748,575.0555380294812,36,1
Hg7Cl2O3,-0.6106302279166691,0.0,9.185112607087216,1101.372578455472,48,1
HgP14Pb,-0.038841564322915,0.0,3.88564113675734,1438.3368536218566,64,1
HgSO4,-1.470038915833334,0.0,6.39970907379453,153.94550778114908,12,1
HoHSe,-1.654941534270833,0.0,8.325064360643623,48.84804614782874,3,1
HoTlS2,-1.731263990833324,0.0,6.957812071768453,103.44488421855114,4,1
In2(PS3)3,-0.480086242088648,0.0,3.076968305760182,1319.2539412959757,56,1
InOF,-2.375712292222223,0.0,6.544948070996765,152.04092763398808,12,1
InSbS3,-0.522175905687501,0.0,4.505408610764415,490.59485125450334,20,1
